ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7520604,HS323891,05/24/2010 01:45:00 PM,016XX N HUDSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,false,false,1813,018,43,7,11,1173011,1911317,2010,02/04/2016 06:33:39 AM,41.912085638,-87.639836584,"(41.912085638, -87.639836584)"
7520605,HS323385,05/24/2010 08:00:00 AM,077XX S PAULINA ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0611,006,17,71,08A,1166353,1853475,2010,02/04/2016 06:33:39 AM,41.75350644,-87.665946948,"(41.75350644, -87.665946948)"
7520615,HS321834,05/23/2010 07:30:00 AM,082XX S MARYLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0631,006,8,44,14,1183339,1850534,2010,02/04/2016 06:33:39 AM,41.74505759,-87.603791266,"(41.74505759, -87.603791266)"
7520616,HS323884,05/24/2010 01:33:00 PM,046XX S COTTAGE GROVE AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,true,false,0222,002,4,38,18,1182376,1874323,2010,02/04/2016 06:33:39 AM,41.81035919,-87.606583156,"(41.81035919, -87.606583156)"
7520617,HS323802,05/24/2010 12:15:00 PM,078XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,0624,006,6,69,08A,1182925,1853149,2010,02/04/2016 06:33:39 AM,41.752243051,-87.605227129,"(41.752243051, -87.605227129)"
7520622,HS323939,05/24/2010 01:15:00 PM,023XX N ORCHARD ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1812,018,43,7,06,1171210,1915949,2010,02/04/2016 06:33:39 AM,41.924835846,-87.64631657,"(41.924835846, -87.64631657)"
7520623,HS323375,05/23/2010 08:00:00 AM,002XX W 76TH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0623,006,17,69,06,1176132,1854579,2010,02/04/2016 06:33:39 AM,41.756322196,-87.630077511,"(41.756322196, -87.630077511)"
7520624,HS322691,05/21/2010 04:00:00 PM,010XX W DAKIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,2324,019,44,6,14,1168667,1926374,2010,02/04/2016 06:33:39 AM,41.953498044,-87.655357673,"(41.953498044, -87.655357673)"
7520625,HS319364,05/21/2010 12:30:00 PM,021XX N HAMLIN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,2525,025,26,22,26,1150692,1914113,2010,02/04/2016 06:33:39 AM,41.920224047,-87.72175721,"(41.920224047, -87.72175721)"
7520626,HS323493,05/22/2010 03:45:00 PM,0000X E CONGRESS PKWY,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0132,001,2,32,06,1176741,1898080,2010,02/04/2016 06:33:39 AM,41.875679074,-87.626534373,"(41.875679074, -87.626534373)"
7520628,HS323809,05/24/2010 07:30:00 AM,0000X W 87TH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0634,006,21,44,06,1176822,1847277,2010,02/04/2016 06:33:39 AM,41.736269116,-87.627768243,"(41.736269116, -87.627768243)"
7520629,HS323773,05/24/2010 12:15:00 PM,052XX W POTOMAC AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SIDEWALK,true,false,2532,025,37,25,14,1140972,1908148,2010,02/04/2016 06:33:39 AM,41.904040084,-87.75761779,"(41.904040084, -87.75761779)"
7520636,HS323849,04/23/2010 12:00:00 PM,021XX W TOUHY AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2411,024,49,2,06,1160681,1947711,2010,02/04/2016 06:33:39 AM,42.012217236,-87.684120369,"(42.012217236, -87.684120369)"
7520638,HS298128,05/08/2010 08:45:00 PM,047XX S PRAIRIE AVE,1525,PROSTITUTION,PATRONIZING A PROSTITUTE,STREET,true,false,0224,002,3,38,16,1178837,1873755,2010,02/04/2016 06:33:39 AM,41.80888194,-87.61958096,"(41.80888194, -87.61958096)"
7520643,HS261089,04/16/2010 01:50:00 PM,018XX W 18TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,1223,012,25,31,18,1164351,1891432,2010,02/04/2016 06:33:39 AM,41.857707337,-87.672213607,"(41.857707337, -87.672213607)"
7520644,HS323922,05/24/2010 02:00:00 PM,011XX W 53RD ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0934,009,16,61,18,1169456,1869648,2010,02/04/2016 06:33:39 AM,41.797820523,-87.654107466,"(41.797820523, -87.654107466)"
7520645,HS323774,05/24/2010 12:24:00 PM,093XX S COLFAX AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,0423,004,7,48,26,1195135,1843563,2010,02/04/2016 06:33:39 AM,41.725646006,-87.560798938,"(41.725646006, -87.560798938)"
7520651,HS323974,05/21/2010 02:00:00 PM,070XX S WABASH AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0322,003,6,69,20,1177945,1858296,2010,02/04/2016 06:33:39 AM,41.766481198,-87.623320843,"(41.766481198, -87.623320843)"
7520653,HS323929,04/16/2010 08:00:00 AM,055XX W BELMONT AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,2514,025,30,19,11,1138653,1920720,2010,02/04/2016 06:33:39 AM,41.938581442,-87.765830579,"(41.938581442, -87.765830579)"
7520659,HS322033,05/23/2010 10:45:00 AM,003XX E GARFIELD BLVD,0460,BATTERY,SIMPLE,OTHER,true,false,0234,002,3,40,08B,1179600,1868506,2010,02/04/2016 06:33:39 AM,41.794460797,-87.616942916,"(41.794460797, -87.616942916)"
7520660,HS323511,05/24/2010 09:37:00 AM,014XX W 81ST ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0612,006,21,71,08A,1167954,1851029,2010,02/04/2016 06:33:39 AM,41.746760048,-87.66014999,"(41.746760048, -87.66014999)"
7520661,HS323775,05/24/2010 12:33:00 PM,063XX S WESTERN AVE,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,false,false,0825,008,15,66,03,1161459,1862629,2010,02/04/2016 06:33:39 AM,41.778729109,-87.683628374,"(41.778729109, -87.683628374)"
7520662,HS322211,05/23/2010 02:00:00 AM,078XX S EGGLESTON AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,0621,006,17,69,04A,1174658,1852760,2010,02/04/2016 06:33:39 AM,41.751363575,-87.635533465,"(41.751363575, -87.635533465)"
7520666,HS249951,04/09/2010 10:05:00 PM,049XX W ERIE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1532,015,37,25,18,1143239,1903862,2010,02/04/2016 06:33:39 AM,41.892236758,-87.749397576,"(41.892236758, -87.749397576)"
7520668,HS323895,05/24/2010 12:30:00 PM,069XX S SANGAMON ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0733,007,17,68,08A,1171175,1858746,2010,02/04/2016 06:33:39 AM,41.767866727,-87.648122217,"(41.767866727, -87.648122217)"
7520669,HS323222,05/24/2010 12:50:00 AM,082XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,false,false,0631,006,6,44,08B,1178581,1850500,2010,02/04/2016 06:33:39 AM,41.745073663,-87.621226207,"(41.745073663, -87.621226207)"
7520674,HS323887,05/17/2010 01:00:00 PM,065XX S WOOD ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0726,007,15,67,06,1165465,1861348,2010,02/04/2016 06:33:39 AM,41.775129883,-87.668978317,"(41.775129883, -87.668978317)"
7520675,HS323207,05/24/2010 03:20:00 AM,008XX W 75TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,false,false,0621,006,17,71,26,1172079,1855056,2010,02/04/2016 06:33:39 AM,41.757721101,-87.644916898,"(41.757721101, -87.644916898)"
7520676,HS323888,05/24/2010 01:40:00 PM,070XX S ASHLAND AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,false,false,0735,007,17,67,07,1166897,1858031,2010,02/04/2016 06:33:39 AM,41.765997125,-87.66382344,"(41.765997125, -87.66382344)"
7520677,HS323936,05/24/2010 11:35:00 AM,022XX N NATCHEZ AVE,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,false,false,2512,025,36,19,05,1132715,1914218,2010,02/04/2016 06:33:39 AM,41.920844986,-87.787806556,"(41.920844986, -87.787806556)"
7520678,HS323007,05/23/2010 11:00:00 PM,014XX W 79TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0612,006,17,71,04B,1168287,1852366,2010,02/04/2016 06:33:39 AM,41.750421805,-87.658891391,"(41.750421805, -87.658891391)"
7520683,HS323921,05/24/2010 01:54:00 PM,007XX N CENTRAL AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,true,false,1511,015,29,25,08A,1138888,1904467,2010,02/04/2016 06:33:39 AM,41.893977097,-87.765362478,"(41.893977097, -87.765362478)"
7520684,HS322929,05/23/2010 10:10:00 PM,063XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0312,003,20,69,14,1180005,1863280,2010,02/04/2016 06:33:39 AM,41.780110888,-87.615617777,"(41.780110888, -87.615617777)"
7520685,HS323949,05/24/2010 12:00:00 PM,067XX S PERRY AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,0722,007,6,69,05,1176558,1860286,2010,02/04/2016 06:33:39 AM,41.771973284,-87.628344899,"(41.771973284, -87.628344899)"
7520686,HS323877,05/24/2010 01:00:00 PM,026XX W LITHUANIAN PLAZA CT,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,"SCHOOL, PRIVATE, BUILDING",true,false,0831,008,15,66,17,1159763,1858789,2010,02/04/2016 06:33:39 AM,41.768226592,-87.68995139,"(41.768226592, -87.68995139)"
7520687,HS323860,05/24/2010 01:31:00 PM,034XX W 53RD PL,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0822,008,14,63,04B,1154256,1868929,2010,02/04/2016 06:33:39 AM,41.796163542,-87.709867858,"(41.796163542, -87.709867858)"
7520688,HS323866,05/21/2010 03:00:00 PM,088XX S CLYDE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARK PROPERTY,true,false,0412,004,8,48,24,1191710,1846872,2010,02/04/2016 06:33:39 AM,41.734809881,-87.573237622,"(41.734809881, -87.573237622)"
7520689,HS322807,05/23/2010 06:00:00 PM,064XX S PROMONTORY DR,0460,BATTERY,SIMPLE,OTHER,false,false,0331,003,5,42,08B,1191731,1862684,2010,02/04/2016 06:33:39 AM,41.778198811,-87.572648483,"(41.778198811, -87.572648483)"
7520693,HS322175,05/23/2010 02:00:00 AM,078XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0621,006,17,69,08B,1174658,1852760,2010,02/04/2016 06:33:39 AM,41.751363575,-87.635533465,"(41.751363575, -87.635533465)"
7520696,HR710088,12/29/2009 12:30:00 PM,082XX S INGLESIDE AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0631,006,8,44,05,1183998,1850583,2009,02/04/2016 06:33:39 AM,41.745176694,-87.601375088,"(41.745176694, -87.601375088)"
7520700,HS323927,05/24/2010 01:40:00 PM,056XX W WELLINGTON AVE,1850,NARCOTICS,CANNABIS PLANT,RESIDENCE,true,false,2514,025,31,19,18,1138343,1919384,2010,02/04/2016 06:33:39 AM,41.934920945,-87.767002356,"(41.934920945, -87.767002356)"
7520701,HS314747,05/19/2010 06:30:00 PM,081XX S CHAPPEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0414,004,8,46,14,1191276,1851335,2010,02/04/2016 06:33:39 AM,41.747067269,-87.574683443,"(41.747067269, -87.574683443)"
7520702,HS314876,05/19/2010 01:00:00 PM,080XX S AVALON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0411,004,8,45,26,1185942,1851927,2010,02/04/2016 06:33:39 AM,41.748819167,-87.594209744,"(41.748819167, -87.594209744)"
7520704,HS323764,05/24/2010 12:20:00 PM,099XX S CRANDON AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0431,004,7,51,08B,1193472,1839522,2010,02/04/2016 06:33:39 AM,41.714597905,-87.567022232,"(41.714597905, -87.567022232)"
7520706,HS323420,05/24/2010 09:00:00 AM,068XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0322,003,20,69,08B,1179222,1859667,2010,02/04/2016 06:33:39 AM,41.770214345,-87.618598435,"(41.770214345, -87.618598435)"
7520708,HS323944,05/23/2010 12:10:00 AM,037XX W ARTHINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1133,011,24,29,14,1151745,1895783,2010,02/04/2016 06:33:39 AM,41.869904019,-87.71837099,"(41.869904019, -87.71837099)"
7520710,HS323986,05/24/2010 02:45:00 PM,067XX S MORGAN ST,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,0723,007,17,68,18,1170806,1860136,2010,02/04/2016 06:33:39 AM,41.771689117,-87.649434254,"(41.771689117, -87.649434254)"
7520711,HS323956,05/24/2010 07:00:00 AM,076XX S LANGLEY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0624,006,6,69,06,1182219,1854478,2010,02/04/2016 06:33:39 AM,41.755906333,-87.607773212,"(41.755906333, -87.607773212)"
7520712,HS323787,05/24/2010 12:30:00 PM,070XX S CREGIER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0332,003,5,43,08B,1189419,1858659,2010,02/04/2016 06:33:39 AM,41.767209696,-87.581253266,"(41.767209696, -87.581253266)"
7520714,HS322034,05/23/2010 11:20:00 AM,015XX E 74TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0324,003,5,43,08B,1187838,1856230,2010,02/04/2016 06:33:39 AM,41.760582095,-87.587125438,"(41.760582095, -87.587125438)"
7520715,HS261495,04/16/2010 08:20:00 PM,049XX W FLOURNOY ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1533,015,24,25,18,1143631,1896503,2010,02/04/2016 06:33:39 AM,41.872035439,-87.748142199,"(41.872035439, -87.748142199)"
7520716,HS323872,05/24/2010 01:07:00 PM,032XX W ADAMS ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1124,011,28,27,08B,1154752,1898890,2010,02/04/2016 06:33:39 AM,41.878370307,-87.707248137,"(41.878370307, -87.707248137)"
7520717,HS323873,05/24/2010 01:15:00 PM,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0131,001,2,32,06,1175696,1895352,2010,02/04/2016 06:33:39 AM,41.86821682,-87.6304532,"(41.86821682, -87.6304532)"
7520719,HS323958,05/24/2010 01:30:00 PM,039XX N BROADWAY,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,2324,019,46,6,06,1170219,1926153,2010,02/04/2016 06:33:39 AM,41.95285778,-87.649658898,"(41.95285778, -87.649658898)"
7520720,HS323885,05/24/2010 01:45:00 PM,003XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1124,011,28,27,08B,1156098,1898362,2010,02/04/2016 06:33:39 AM,41.876894372,-87.702320152,"(41.876894372, -87.702320152)"
7520722,HS323783,05/24/2010 12:30:00 PM,090XX S EXCHANGE AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0423,004,10,46,08A,1197335,1845691,2010,02/04/2016 06:33:39 AM,41.731430954,-87.552669707,"(41.731430954, -87.552669707)"
7520723,HS323855,05/24/2010 01:25:00 PM,062XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0314,003,20,42,08B,1183963,1863810,2010,02/04/2016 06:33:39 AM,41.781473686,-87.601090762,"(41.781473686, -87.601090762)"
7520724,HS323952,05/23/2010 12:00:00 AM,061XX S UNIVERSITY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,true,0314,003,20,42,14,1184830,1864484,2010,02/04/2016 06:33:39 AM,41.783302897,-87.597891046,"(41.783302897, -87.597891046)"
7520725,HS323971,05/24/2010 01:15:00 PM,038XX W 69TH PL,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, GROUNDS",true,false,0833,008,13,65,15,1151903,1858240,2010,02/04/2016 06:33:39 AM,41.766877777,-87.718776712,"(41.766877777, -87.718776712)"
7520726,HS323997,05/23/2010 06:30:00 PM,002XX N HALSTED ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1212,012,27,28,06,1171005,1901809,2010,02/04/2016 06:33:39 AM,41.88603939,-87.647485237,"(41.88603939, -87.647485237)"
7520727,HS323901,05/24/2010 02:00:00 PM,029XX W MADISON ST,1661,GAMBLING,GAME/DICE,PARKING LOT/GARAGE(NON.RESID.),true,false,1124,011,2,27,19,1156827,1899879,2010,02/04/2016 06:33:39 AM,41.881042431,-87.699602347,"(41.881042431, -87.699602347)"
7520729,HS323979,05/24/2010 09:30:00 AM,021XX W FLOURNOY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1224,012,25,28,07,1162122,1897066,2010,02/04/2016 06:33:39 AM,41.87321437,-87.68023804,"(41.87321437, -87.68023804)"
7520730,HS323995,05/22/2010 05:15:00 PM,091XX S HOUSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0424,004,10,46,07,1198112,1844907,2010,02/04/2016 06:33:39 AM,41.729260221,-87.549849469,"(41.729260221, -87.549849469)"
7520731,HS323916,05/23/2010 07:00:00 PM,026XX N KEELER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2524,025,31,20,07,1147942,1917032,2010,02/04/2016 06:33:39 AM,41.928287426,-87.731786057,"(41.928287426, -87.731786057)"
7520732,HS323937,05/24/2010 01:30:00 PM,076XX N BOSWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2422,024,49,1,08B,1164635,1950620,2010,02/04/2016 06:33:39 AM,42.020116372,-87.669488762,"(42.020116372, -87.669488762)"
7520733,HS323875,03/01/2010 02:00:00 PM,017XX N KEYSTONE AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2534,025,30,23,08A,1149113,1911227,2010,02/04/2016 06:33:39 AM,41.912335343,-87.727633677,"(41.912335343, -87.727633677)"
7520736,HS322622,05/23/2010 05:00:00 PM,033XX W 109TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,2211,022,19,74,08B,1156022,1832138,2010,02/04/2016 06:33:39 AM,41.695167661,-87.704377898,"(41.695167661, -87.704377898)"
7520737,HS324048,05/23/2010 08:00:00 PM,050XX N AVERS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,1712,017,39,14,14,1149804,1933310,2010,02/04/2016 06:33:39 AM,41.97291946,-87.724518909,"(41.97291946, -87.724518909)"
7520738,HS323992,05/24/2010 02:40:00 PM,023XX W BELDEN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,PARK PROPERTY,true,false,1432,014,32,22,11,1160465,1915342,2010,02/04/2016 06:33:39 AM,41.923399642,-87.685815259,"(41.923399642, -87.685815259)"
7520740,HS324031,05/24/2010 03:00:00 PM,0000X E 121ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0532,005,9,53,07,1178652,1824713,2010,02/04/2016 06:33:39 AM,41.674309036,-87.621746879,"(41.674309036, -87.621746879)"
7520741,HS322332,05/23/2010 01:00:00 PM,003XX N MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,0124,001,42,32,06,1177248,1902266,2010,02/04/2016 06:33:39 AM,41.887154215,-87.624545946,"(41.887154215, -87.624545946)"
7520742,HS322483,04/13/2009 08:00:00 AM,026XX N HAMPDEN CT,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2333,019,43,7,06,1172667,1917738,2009,02/04/2016 06:33:39 AM,41.92971278,-87.640909864,"(41.92971278, -87.640909864)"
7520743,HS323980,05/24/2010 02:20:00 PM,034XX W FULLERTON AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1413,014,26,22,08B,1153212,1915747,2010,02/04/2016 06:33:39 AM,41.924658192,-87.71245475,"(41.924658192, -87.71245475)"
7520744,HS324047,05/24/2010 02:42:00 PM,007XX W 112TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,true,2233,022,34,49,08B,1173163,1830585,2010,02/04/2016 06:33:39 AM,41.690545378,-87.641664765,"(41.690545378, -87.641664765)"
7520745,HS323947,05/12/2010 09:00:00 PM,019XX N ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1422,014,35,22,14,1152948,1912717,2010,02/04/2016 06:33:39 AM,41.916348854,-87.713505278,"(41.916348854, -87.713505278)"
7520747,HS322633,05/23/2010 02:30:00 PM,018XX N HERMITAGE AVE,0810,THEFT,OVER $500,STREET,false,false,1433,014,32,22,06,1164392,1912373,2010,02/04/2016 06:33:39 AM,41.91517024,-87.671470254,"(41.91517024, -87.671470254)"
7520749,HS322632,05/23/2010 11:00:00 AM,015XX N HOMAN AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1422,014,26,23,06,1153417,1909843,2010,02/04/2016 06:33:39 AM,41.908453029,-87.711858691,"(41.908453029, -87.711858691)"
7520750,HS323988,05/24/2010 02:30:00 PM,020XX W 63RD ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,false,0726,007,15,67,26,1163643,1862851,2010,02/04/2016 06:33:39 AM,41.779292747,-87.675615411,"(41.779292747, -87.675615411)"
7520751,HS323962,05/24/2010 12:35:00 PM,003XX E 58TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),OTHER,true,false,0234,002,20,40,18,1179265,1866627,2010,02/04/2016 06:33:39 AM,41.789312299,-87.618228654,"(41.789312299, -87.618228654)"
7520753,HS323934,05/24/2010 01:45:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1832,018,42,8,11,1176223,1905805,2010,02/04/2016 06:33:39 AM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
7520756,HS324016,05/24/2010 02:42:00 PM,088XX S EXCHANGE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0423,004,10,46,24,1197302,1846845,2010,02/04/2016 06:33:39 AM,41.734598445,-87.552752255,"(41.734598445, -87.552752255)"
7520757,HS324041,05/24/2010 02:30:00 PM,010XX W 52ND ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0934,009,16,61,08A,1170446,1870332,2010,02/04/2016 06:33:39 AM,41.79967597,-87.650457054,"(41.79967597, -87.650457054)"
7520759,HS323998,05/24/2010 03:00:00 PM,044XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0935,009,3,37,14,1175023,1875692,2010,02/04/2016 06:33:39 AM,41.814283318,-87.633511983,"(41.814283318, -87.633511983)"
7520760,HS324034,05/21/2010 04:30:00 AM,067XX S PERRY AVE,0810,THEFT,OVER $500,STREET,false,false,0722,007,6,69,06,1176558,1860293,2010,02/04/2016 06:33:39 AM,41.771992493,-87.628344689,"(41.771992493, -87.628344689)"
7520761,HS323985,05/24/2010 01:48:00 PM,0000X N STATE ST,0560,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,false,false,0122,001,42,32,08A,1176365,1900502,2010,02/04/2016 06:33:39 AM,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
7520763,HS324083,05/24/2010 06:45:00 AM,057XX S PAYNE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0234,002,20,40,07,1182112,1867214,2010,02/04/2016 06:33:39 AM,41.790857624,-87.607771565,"(41.790857624, -87.607771565)"
7520764,HS324063,05/24/2010 03:10:00 PM,023XX W SUNNYSIDE AVE,0890,THEFT,FROM BUILDING,PARK PROPERTY,false,false,1911,019,47,4,06,1159799,1929822,2010,02/04/2016 06:33:39 AM,41.963147421,-87.687861744,"(41.963147421, -87.687861744)"
7520765,HS324011,05/24/2010 02:00:00 PM,088XX S WALLACE ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2223,022,21,71,08A,1173848,1846383,2010,02/04/2016 06:33:39 AM,41.73388225,-87.638690348,"(41.73388225, -87.638690348)"
7520766,HS324056,05/24/2010 02:00:00 PM,001XX W 51ST ST,0560,ASSAULT,SIMPLE,STREET,false,false,0232,002,3,37,08A,1176005,1871170,2010,02/04/2016 06:33:39 AM,41.801852528,-87.630045663,"(41.801852528, -87.630045663)"
7520767,HS319084,05/21/2010 03:00:00 PM,060XX W WABANSIA AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,2513,025,29,25,08B,1136064,1910680,2010,02/04/2016 06:33:39 AM,41.911077174,-87.775585929,"(41.911077174, -87.775585929)"
7520768,HS324028,05/24/2010 03:00:00 PM,062XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0712,007,16,68,08B,1169722,1863395,2010,02/04/2016 06:33:39 AM,41.780655796,-87.653313373,"(41.780655796, -87.653313373)"
7520769,HS324052,05/06/2010 12:00:00 PM,023XX N CLARK ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,SMALL RETAIL STORE,false,false,1812,018,43,7,11,1173004,1915795,2010,02/04/2016 06:33:39 AM,41.924373632,-87.639729249,"(41.924373632, -87.639729249)"
7520770,HS324046,05/24/2010 08:00:00 AM,060XX S WOOD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0714,007,15,67,06,1165386,1864581,2010,02/04/2016 06:33:39 AM,41.784003327,-87.669176383,"(41.784003327, -87.669176383)"
7520771,HS324053,05/24/2010 03:30:00 PM,012XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2531,025,29,25,08B,1136799,1907636,2010,02/04/2016 06:33:39 AM,41.902710921,-87.772958801,"(41.902710921, -87.772958801)"
7520772,HS324030,05/24/2010 02:33:00 PM,020XX N MOBILE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,2512,025,29,19,08B,1134085,1912952,2010,02/04/2016 06:33:39 AM,41.917346904,-87.782802648,"(41.917346904, -87.782802648)"
